Subj	ROI	Y
03	rh_S_temporal_inf	-22.3594881093714
03	rh_S_temporal_sup	-22.8325259668856
03	rh_S_temporal_transverse	-20.7737070427953
04	lh_G_Ins_lg_and_S_cent_ins	-22.6088599175099
04	lh_G_and_S_cingul-Ant	-22.2235859905003
04	lh_G_and_S_cingul-Mid-Ant	-22.4202183349725
04	lh_G_and_S_cingul-Mid-Post	-22.5276179000477
04	lh_G_and_S_frontomargin	-22.575599917702
04	lh_G_and_S_occipital_inf	-22.7718782572584
04	lh_G_and_S_paracentral	-22.2842191765626
04	lh_G_and_S_subcentral	-21.8991359058019
04	lh_G_and_S_transv_frontopol	-23.1601965733183
04	lh_G_cingul-Post-dorsal	-22.3948577609192
04	lh_G_cingul-Post-ventral	-22.2711330556354
04	lh_G_cuneus	-22.7402054051985
04	lh_G_front_inf-Opercular	-22.6286009055182
04	lh_G_front_inf-Orbital	-21.314037009932
04	lh_G_front_inf-Triangul	-22.5993850103551
04	lh_G_front_middle	-23.3061324674469
04	lh_G_front_sup	-23.2206452498977
04	lh_G_insular_short	-23.4577704237638
04	lh_G_oc-temp_lat-fusifor	-22.3235397271613
04	lh_G_oc-temp_med-Lingual	-22.7384787196839
04	lh_G_oc-temp_med-Parahip	-21.9849082157368
04	lh_G_occipital_middle	-23.6422255839989
04	lh_G_occipital_sup	-23.1964230671752
04	lh_G_orbital	-22.1839552013367
04	lh_G_pariet_inf-Angular	-22.8688770032927
04	lh_G_pariet_inf-Supramar	-22.8014586186193
04	lh_G_parietal_sup	-23.9186001037346
04	lh_G_postcentral	-23.0603727054681
04	lh_G_precentral	-22.9580657702586
04	lh_G_precuneus	-22.5098845119526
04	lh_G_rectus	-21.6719775209914
04	lh_G_subcallosal	-21.9347019819827
04	lh_G_temp_sup-G_T_transv	-21.8021220267341
04	lh_G_temp_sup-Lateral	-23.2587337957449
04	lh_G_temp_sup-Plan_polar	-21.4340366912859
04	lh_G_temp_sup-Plan_tempo	-22.0292841512606
04	lh_G_temporal_inf	-23.0562285424945
04	lh_G_temporal_middle	-23.3204986141025
04	lh_Lat_Fis-ant-Horizont	-21.3609400458849
04	lh_Lat_Fis-ant-Vertical	-21.5002195254309
04	lh_Lat_Fis-post	-22.4146156565958
04	lh_Pole_occipital	-22.7374069936646
04	lh_Pole_temporal	-21.9491249759143
04	lh_S_calcarine	-23.0539486201185
04	lh_S_central	-23.3563277815741
04	lh_S_cingul-Marginalis	-22.409246899877
04	lh_S_circular_insula_ant	-21.9756212442632
04	lh_S_circular_insula_inf	-22.0128891264659
04	lh_S_circular_insula_sup	-22.2390475633877
04	lh_S_collat_transv_ant	-21.9493154234012
04	lh_S_collat_transv_post	-22.4383847064444
04	lh_S_front_inf	-22.7866343619535
04	lh_S_front_middle	-22.9621236011875
04	lh_S_front_sup	-23.1555884261331
04	lh_S_interm_prim-Jensen	-22.6554244976794
04	lh_S_intrapariet_and_P_trans	-23.7672668674579
04	lh_S_oc-temp_lat	-22.8299498895558
04	lh_S_oc-temp_med_and_Lingual	-22.9839119677017
04	lh_S_oc_middle_and_Lunatus	-23.4958955667345
04	lh_S_oc_sup_and_transversal	-22.7536757082144
04	lh_S_occipital_ant	-22.9618402585667
04	lh_S_orbital-H_Shaped	-22.0637046751566
04	lh_S_orbital_lateral	-21.9283532916033
04	lh_S_orbital_med-olfact	-21.897434688539
04	lh_S_parieto_occipital	-22.9249959302168
04	lh_S_pericallosal	-22.4765862579899
04	lh_S_postcentral	-23.2437353546216
04	lh_S_precentral-inf-part	-22.6835437499152
04	lh_S_precentral-sup-part	-22.453722881805
04	lh_S_suborbital	-21.5586506310696
04	lh_S_subparietal	-22.460413090455
04	lh_S_temporal_inf	-22.8232608339559
04	lh_S_temporal_sup	-23.5899826896573
04	lh_S_temporal_transverse	-21.6042021242334
04	rh_G_Ins_lg_and_S_cent_ins	-23.2202637937999
04	rh_G_and_S_cingul-Ant	-22.2698995476454
04	rh_G_and_S_cingul-Mid-Ant	-22.4385910366383
04	rh_G_and_S_cingul-Mid-Post	-22.3803676940148
04	rh_G_and_S_frontomargin	-22.8640137926777
04	rh_G_and_S_occipital_inf	-22.6730508633382
04	rh_G_and_S_paracentral	-22.5858714639606
04	rh_G_and_S_subcentral	-21.7406388198714
04	rh_G_and_S_transv_frontopol	-22.7617608597004
04	rh_G_cingul-Post-dorsal	-22.4149782855921
04	rh_G_cingul-Post-ventral	-22.1798030420318
04	rh_G_cuneus	-22.70114500184
04	rh_G_front_inf-Opercular	-21.8856233582355
04	rh_G_front_inf-Orbital	-22.3946663960741
04	rh_G_front_inf-Triangul	-23.1771103056392
04	rh_G_front_middle	-23.0686645447138
04	rh_G_front_sup	-23.2442829535058
04	rh_G_insular_short	-23.2055297409249
04	rh_G_oc-temp_lat-fusifor	-21.9115714514065
04	rh_G_oc-temp_med-Lingual	-22.8079275452653
04	rh_G_oc-temp_med-Parahip	-22.1127784818342
04	rh_G_occipital_middle	-23.2996677746157
04	rh_G_occipital_sup	-23.6303821194757
04	rh_G_orbital	-22.5960238974001
04	rh_G_pariet_inf-Angular	-23.0205167251331
04	rh_G_pariet_inf-Supramar	-22.8487074951941
04	rh_G_parietal_sup	-23.9084853424963
04	rh_G_postcentral	-22.5969680893787
04	rh_G_precentral	-23.532740885349
04	rh_G_precuneus	-22.6664278280701
04	rh_G_rectus	-22.1997245764465
04	rh_G_subcallosal	-21.7902274439906
04	rh_G_temp_sup-G_T_transv	-21.4896635528609
04	rh_G_temp_sup-Lateral	-22.8177187289773
04	rh_G_temp_sup-Plan_polar	-21.6129632820358
04	rh_G_temp_sup-Plan_tempo	-21.9135893193141
04	rh_G_temporal_inf	-22.5222115922364
04	rh_G_temporal_middle	-23.4172754599005
04	rh_Lat_Fis-ant-Horizont	-21.6071659635884
04	rh_Lat_Fis-ant-Vertical	-21.5004230457539
04	rh_Lat_Fis-post	-22.5725392361778
