Subj	ROI	Y	baseline_avg
03	rh_G_and_S_transv_frontopol	0.000206919567563038	0.0873364790886169
03	lh_G_cingul-Post-dorsal	0.0120135341536918	0.100065553914564
03	rh_G_cingul-Post-dorsal	-0.043017521273236	0.10072309017836
03	lh_G_cingul-Post-ventral	0.069521735720169	0.100854657904334
03	rh_G_cingul-Post-ventral	-0.0130219050727964	0.195258552254249
03	lh_G_cuneus	-0.0476670345986229	0.0740753200336768
03	rh_G_cuneus	0.0396837929223585	0.0587176447013202
03	lh_G_front_inf-Opercular	-0.024450935760184	0.167986477961209
03	rh_G_front_inf-Opercular	-0.0105421980755459	0.188068176561497
03	lh_G_front_inf-Orbital	0.0254405462347385	0.149677429356405
03	rh_G_front_inf-Orbital	0.0630806814830393	0.281089879132948
03	lh_G_front_inf-Triangul	-0.0387642762608829	0.0792950811872893
03	rh_G_front_inf-Triangul	0.0883608810370186	0.126776991727563
03	lh_G_front_middle	0.0185733146330259	0.0857969399089318
03	rh_G_front_middle	0.00466896474275898	0.0793651052099126
03	lh_G_front_sup	-0.0614080507989554	0.0851578566286287
03	rh_G_front_sup	0.070678156079801	0.131613586123548
03	lh_G_insular_short	-0.0431337418607578	0.20649482340811
03	rh_G_insular_short	0.0118801805902048	0.0797416341625274
03	lh_G_oc-temp_lat-fusifor	-0.0910324132930593	0.171190963803553
03	rh_G_oc-temp_lat-fusifor	0.0453225647035113	0.181627672339601
03	lh_G_oc-temp_med-Lingual	-0.0119280130611651	0.0706457222999645
03	rh_G_oc-temp_med-Lingual	-0.0726503063596793	0.0767622355183718
03	lh_G_oc-temp_med-Parahip	0.0429405464538994	0.0638532762072423
03	rh_G_oc-temp_med-Parahip	0.0637779822898693	0.128049100166439
03	lh_G_occipital_middle	0.00639299672058982	0.0631205409392148
03	rh_G_occipital_middle	0.0604839114775858	0.0709225934244555
03	lh_G_occipital_sup	0.00944881075809438	0.0650406409856864
03	rh_G_occipital_sup	-0.107219133643886	0.087029593693131
03	lh_G_orbital	0.075946365090572	0.258839805792136
03	rh_G_orbital	-0.0281993191400303	0.286796399873897
03	lh_G_pariet_inf-Angular	0.0738951841888766	0.0696928061308648
03	rh_G_pariet_inf-Angular	0.0142634041882426	0.0727580598551468
03	lh_G_pariet_inf-Supramar	-0.020605630434081	0.178303998688804
03	rh_G_pariet_inf-Supramar	0.0535987377173303	0.341869201150535
03	lh_G_parietal_sup	0.0323034589349367	0.0723758514029362
03	rh_G_parietal_sup	0.00963595408779572	0.0774583727216021
03	lh_G_postcentral	-0.020599109403214	0.0912822384840589
03	rh_G_postcentral	0.103383495723116	0.307240781490839
03	lh_G_precentral	0.0170656540652525	0.0871066785967564
03	rh_G_precentral	-0.000149478456518276	0.261660822568417
03	lh_G_precuneus	-0.000161228550371581	0.0649577620737476
03	rh_G_precuneus	-0.0612010965207024	0.0675406936760318
03	lh_G_rectus	-0.0368824024935833	0.0940732805137573
03	rh_G_rectus	0.0629416668945783	0.237777878023588
03	lh_G_subcallosal	0.118750353647125	0.148566040425593
03	rh_G_subcallosal	0.129298187878501	0.193686054358404
03	lh_G_temp_sup-G_T_transv	-0.0266504248500637	0.254824584645974
03	rh_G_temp_sup-G_T_transv	-0.0399279167239202	0.381158888147294
03	lh_G_temp_sup-Lateral	-0.0018057352931784	0.370083905298042
03	rh_G_temp_sup-Lateral	0.0120897638277946	0.373220351960235
03	lh_G_temp_sup-Plan_polar	0.0544139742715275	0.304194437096736
03	rh_G_temp_sup-Plan_polar	0.0998435101912236	0.355355814241065
03	lh_G_temp_sup-Plan_tempo	0.0749376791315675	0.324704500646293
03	rh_G_temp_sup-Plan_tempo	0.147642534422203	0.222240986143932
03	lh_G_temporal_inf	-0.0573641987240766	0.260120812316709
03	rh_G_temporal_inf	0.26973500895316	0.225023029061234
03	lh_G_temporal_middle	0.0871976090753516	0.189093319067752
03	rh_G_temporal_middle	-0.0539057191918438	0.142687064289772
03	lh_Lat_Fis-ant-Horizont	0.0863462211143429	0.121333568718317
03	rh_Lat_Fis-ant-Horizont	0.0918442643035894	0.177988722697984
03	lh_Lat_Fis-ant-Vertical	-0.0479696086576349	0.245585685756103
03	rh_Lat_Fis-ant-Vertical	0.0882741239671996	0.184765182361756
03	lh_Lat_Fis-post	-0.0525931449051928	0.262619094307314
03	rh_Lat_Fis-post	-0.00138114430321029	0.102384124216268
03	lh_Pole_occipital	0.0707094693801566	0.0766011510165331
03	rh_Pole_occipital	-0.0115317432543178	0.112165372681224
03	lh_Pole_temporal	0.106662129498935	0.0915351581670289
03	rh_Pole_temporal	0.240824587780806	0.254883721581479
03	lh_S_calcarine	0.0906694142297227	0.050674210069218
03	rh_S_calcarine	-9.82314861957961e-05	0.127594166053611
03	lh_S_central	0.000648860814062333	0.11466302542408
03	rh_S_central	-0.0455390592093923	0.0882040643719742
03	lh_S_cingul-Marginalis	-0.0467807264195845	0.0965771675301127
03	rh_S_cingul-Marginalis	-0.033485503700413	0.0958677677813816
03	lh_S_circular_insula_ant	-0.111666756209768	0.117847949317782
03	rh_S_circular_insula_ant	0.0445216303111387	0.115191791187001
03	lh_S_circular_insula_inf	0.148779952732175	0.133832799608359
03	rh_S_circular_insula_inf	0.047324468961805	0.135906398723608
03	lh_S_circular_insula_sup	0.00247518585587072	0.0814362018287998
03	rh_S_circular_insula_sup	-0.0363711075597592	0.0932309071746537
03	lh_S_collat_transv_ant	0.107081616043465	0.119412504373743
03	rh_S_collat_transv_ant	0.0745953763142273	0.0895307628935733
03	lh_S_collat_transv_post	0.0346270317195238	0.0789902449034244
03	rh_S_collat_transv_post	-0.00337488621415526	0.0787789305672468
03	lh_S_front_inf	-0.0429839862301942	0.222417181083373
03	rh_S_front_inf	-0.0193317911635215	0.291448342345949
03	lh_S_front_middle	-0.0212086347687094	0.129267134519948
03	rh_S_front_middle	0.000955611743438195	0.0542641450316819
03	lh_S_front_sup	-0.0447618049079106	0.0554410959901289
03	rh_S_front_sup	-0.00715373209215722	0.115010182706488
03	lh_S_interm_prim-Jensen	0.0462051096957368	0.0991237483498041
03	rh_S_interm_prim-Jensen	0.0263211777192738	0.0751205794518217
03	lh_S_intrapariet_and_P_trans	-0.0188283677041321	0.096025224945647
03	rh_S_intrapariet_and_P_trans	-0.0324737294454525	0.0505958739641566
03	lh_S_oc-temp_lat	-0.0531773772392836	0.0872004260718165
03	rh_S_oc-temp_lat	0.079133580262038	0.142050820264247
03	lh_S_oc-temp_med_and_Lingual	0.0769393980261174	0.239563681283893
03	rh_S_oc-temp_med_and_Lingual	0.0132027517644435	0.190248622882346
